state,FederalFunding,benefitCostRatio,ProjectTimeline(in months),ZoneRiskLevel,ZoneRiskLevelNumeric,RiskScore,InsuranceZone
California,0.0009770742199058568,2.4686680642716278e-06,0.5594936708860759,High,0.8,101269.41611309328,Moderate
Oklahoma,1.556892910760081e-05,0.0,0.6025316455696202,High,0.8,0.4905125566855671,Moderate
California,0.00020331426898196882,0.0,0.46582278481012657,High,0.8,0.4632458826696181,Low
Michigan,0.0001265893680575724,1.2787055169511534e-06,0.569620253164557,Moderate,0.5,195510.41137216278,Moderate
Florida,0.0007369875378130126,7.381801564733789e-07,0.5949367088607596,High,0.8,338670.9523968909,High
North Dakota,6.634486835625345e-05,5.243902750903784e-07,0.43291139240506327,High,0.8,476744.3643011241,High
California,3.488564343694644e-05,0.0,0.4962025316455696,High,0.8,0.4692544605864887,Low
Florida,0.00027565723598511394,6.938086716580392e-07,0.44050632911392407,High,0.8,360330.0948394357,High
Illinois,9.734253454583139e-05,1.2303002607889648e-06,0.4582278481012658,Moderate,0.5,203202.59455335914,Moderate
Oregon,0.00012927233587148906,1.7708256212667393e-06,0.549367088607595,Moderate,0.5,141177.27034653898,Moderate
Mississippi,0.00018615828850868142,0.0,0.43544303797468353,High,0.8,0.45716307091034014,Low
Massachusetts,6.908824265959221e-05,4.0741090603175555e-07,0.47848101265822784,Moderate,0.5,613631.2647832436,High
Minnesota,3.2333745462534594e-05,0.0,0.5088607594936709,Moderate,0.5,0.42678508539691923,Low
California,0.00013042635960020132,4.066041517623857e-06,0.4582278481012658,High,0.8,61485.07330488304,Moderate
Montana,0.0,0.0,0.5645569620253165,Low,0.2,0.39291139240506334,Low
Nevada,0.00023814964335072835,3.4730771296370448e-06,0.49873417721518987,Low,0.2,71982.40684557964,Moderate
Arkansas,0.0005812818238160049,7.341463851265298e-07,0.5139240506329114,Moderate,0.5,340531.7192261141,High
North Carolina,3.604980458689386e-05,0.0,0.4506329113924051,High,0.8,0.4601410022003158,Low
California,0.00012926712532655376,0.0,0.4708860759493671,High,0.8,0.46422892204000404,Low
Connecticut,0.00014929928181435376,4.130581859173442e-06,0.5037974683544304,Moderate,0.5,60524.336463744636,Moderate
Florida,0.00018128068097180648,5.284240464372275e-07,0.6531645569620252,High,0.8,473105.1400184008,High
North Dakota,7.954665735068769e-05,0.0,0.5012658227848101,High,0.8,0.4702849832199023,Low
Massachusetts,0.000412061538829162,1.6699813375955127e-06,0.4506329113924051,Moderate,0.5,149702.43703053737,Moderate
Maine,0.00014220756592817196,4.1951222007230277e-07,0.5291139240506328,Low,0.2,595930.3329950524,High
New Jersey,5.064380938424694e-05,1.6941839656766074e-06,0.4506329113924051,High,0.8,147563.87800398265,Moderate
West Virginia,4.1842616721290786e-05,0.0,0.44050632911392407,Moderate,0.5,0.41311800286947337,Low
California,0.00013974915916403226,0.0,0.48860759493670886,High,0.8,0.46777741865100736,Low
Alabama,0.0002708677150245095,0.0,0.4531645569620253,High,0.8,0.46074125847841485,Low
Louisiana,3.919106147626786e-05,0.0,0.5063291139240507,High,0.8,0.47128149920940066,Low
California,0.0002799361534019133,0.0,0.45569620253164556,High,0.8,0.46125121496768984,Low
Alabama,0.00012910058197768986,0.0,0.43291139240506327,High,0.8,0.45663391871380377,Low
Wyoming,0.0021765132971531937,3.154409193235969e-06,0.6050632911392405,Low,0.2,79254.29574515612,Moderate
Oklahoma,9.853752599747348e-05,0.0,0.4911392405063291,High,0.8,0.46826726311166483,Low
South Dakota,0.0001724406704955786,7.865854126355676e-07,0.4506329113924051,High,0.8,317829.6486570971,High
Michigan,8.42585426847487e-05,2.1621014419110988e-06,0.5113924050632911,Moderate,0.5,115628.42451367698,Moderate
Georgia,2.7644255020745744e-05,0.0,0.44050632911392407,High,0.8,0.45811232352479314,Low
North Carolina,0.00010500367789285315,0.0,0.5392405063291139,High,0.8,0.4778901027369799,Moderate
Illinois,0.0007941079500423662,4.033771346849065e-07,0.7341772151898734,Moderate,0.5,619767.6271530861,High
Texas,8.350458131158621e-05,1.2222327180952667e-06,0.7569620253164557,High,0.8,204543.96944560888,Moderate
Vermont,5.0970774811420374e-05,1.6619137949018148e-06,0.5215189873417722,Moderate,0.5,150429.1611203023,Moderate
Iowa,0.00046286808443058656,7.341463851265298e-07,0.5291139240506328,High,0.8,340531.7672167233,High
South Dakota,0.0001782290036515211,4.517823908470953e-07,0.4759493670886076,High,0.8,553363.9697254506,High
Alabama,0.00012868851595988223,5.526266745183219e-07,0.6050632911392405,High,0.8,452385.20821741835,High
Iowa,0.0010946981660904772,3.2552534769071954e-06,0.5139240506329114,High,0.8,76799.1581669273,Moderate
California,7.847851056887506e-05,6.292683301084542e-07,0.5367088607594936,High,0.8,397287.0254500866,High
Tennessee,1.7629259196638894e-05,0.0,0.46835443037974683,Moderate,0.5,0.41867793777962803,Low
Massachusetts,0.0007296449991333827,0.0,0.5746835443037974,Moderate,0.5,0.44022856686041284,Low
Florida,0.001188735811734066,1.3593809438881349e-06,0.45569620253164556,High,0.8,183907.45345449747,Moderate
Missouri,0.001985477759425914,1.5207317977620975e-06,0.47848101265822784,High,0.8,164394.75362567217,Moderate
Florida,1.3408568499747111e-05,1.1455910625051343e-06,0.5012658227848101,High,0.8,218228.17976557027,Moderate
California,3.7233329853692606e-05,0.0,0.4734177215189873,High,0.8,0.4646984376357389,Low
Connecticut,0.0,0.0,0.4481012658227848,Moderate,0.5,0.414620253164557,Low
Alabama,9.295074687198037e-05,2.053189615546174e-06,0.5645569620253165,High,0.8,121762.00210377901,Moderate
North Carolina,3.35923384082296e-05,0.0,0.549367088607595,High,0.8,0.47988685465688224,Moderate
Alabama,8.242066852561399e-05,2.7792684579790054e-06,0.6810126582278482,High,0.8,89951.98410197308,Moderate
Kentucky,3.919106147626786e-05,4.622701963489029e-06,0.49873417721518987,High,0.8,54081.14515518202,Moderate
Florida,0.0003599248709961251,1.5933396820053806e-06,0.6354430379746836,High,0.8,156903.3877389067,Moderate
Minnesota,7.493629552826043e-05,4.921201043155859e-07,0.41012658227848103,Moderate,0.5,508006.2267274221,High
Montana,1.231121877841161e-05,0.0,0.4810126582278481,Low,0.2,0.37620745613308104,Low
Nebraska,8.3980846020574e-06,0.0,0.4531645569620253,High,0.8,0.4606362706262459,Low
Alabama,6.606493220285154e-05,7.58752390342309e-06,0.4531645569620253,High,0.8,32949.03601818905,Moderate
South Dakota,1.1197446136076532e-05,0.0,0.43037974683544306,High,0.8,0.456080428345543,Low
Tennessee,0.0027583503351384098,1.363414715234984e-06,0.5189873417721519,Moderate,0.5,183363.317474773,Moderate
Missouri,0.0015519660344602074,9.237336384284358e-07,0.4860759493670886,High,0.8,270641.0060455833,High
South Carolina,8.200219756861654e-05,0.0,0.5037974683544304,Moderate,0.5,0.4257922945499136,Low
North Dakota,0.0010042481821888874,1.7264541364514e-06,0.49873417721518987,High,0.8,144805.68860647862,Moderate
New Jersey,9.847780628474775e-05,4.7195124758134053e-07,0.4708860759493671,High,0.8,529715.9449858372,High
Connecticut,3.359532439386588e-05,6.292683301084542e-07,0.5139240506329114,Moderate,0.5,397286.9758751713,High
Iowa,0.00175180180933504,0.0,0.4708860759493671,High,0.8,0.46487793591360743,Low
Virginia,0.00017484438893278968,0.0,0.3949367088607595,Moderate,0.5,0.404057279527725,Low
Alabama,3.956430968080375e-05,5.526266745183219e-07,0.6329113924050633,High,0.8,452385.2137513889,High
New York,0.0016248599158132475,0.0,0.4582278481012658,High,0.8,0.46229551358657844,Low
California,0.004311367615701728,1.4077862000503237e-06,0.7569620253164557,High,0.8,177584.05678457388,Moderate
Washington,0.0010189093716630568,4.1951222007230277e-07,0.5620253164556962,High,0.8,595930.4299280116,High
North Dakota,1.569583349714301e-05,0.0,0.4151898734177215,High,0.8,0.4530442530169431,Low
Ohio,0.0,1.7304879077982488e-06,0.4430379746835443,Moderate,0.5,144468.09018102151,Moderate
Oklahoma,4.031080608987552e-05,0.0,0.47848101265822784,High,0.8,0.46571232685408154,Low
Alabama,2.3002540349137485e-05,0.0,0.4151898734177215,High,0.8,0.45304717569968395,Low
Florida,0.001768632138214834,1.431988828131418e-06,0.5392405063291139,High,0.8,174582.59616118795,Moderate
South Dakota,1.889922874760815e-05,0.0,0.44050632911392407,High,0.8,0.4581088255142839,Low
Missouri,7.798946584136398e-05,5.727955312525672e-07,0.5063291139240507,High,0.8,436456.14031110314,High
Oklahoma,2.2394892272153064e-06,0.0,0.5392405063291139,High,0.8,0.4778489970615137,Moderate
Iowa,0.002605487458626286,6.090994733742088e-07,0.5518987341772152,High,0.8,410442.22148816695,High
Indiana,6.701596862800897e-05,0.0,0.5417721518987342,Low,0.2,0.38838123676719805,Low
West Virginia,0.0007243075498085196,4.4371484815339714e-07,0.3949367088607595,Moderate,0.5,563425.0679134284,High
Florida,0.00026712030305096917,5.606942172120199e-07,0.5670886075949367,High,0.8,445876.06445982156,High
Florida,0.0007951724539217025,1.7788931639604376e-06,0.4860759493670886,High,0.8,140537.0440638711,Moderate
Florida,0.000497447291091609,5.606942172120199e-07,0.5341772151898734,High,0.8,445876.0579696739,High
Kansas,0.00021021488178742825,8.228893547572093e-07,0.4506329113924051,High,0.8,303807.7616812565,High
South Dakota,0.00022025376549662538,4.239493685538367e-06,0.49873417721518987,High,0.8,58969.52573408063,Moderate
Missouri,0.0,0.0,0.40759493670886077,High,0.8,0.45151898734177215,Low
West Virginia,0.0005213083023111791,4.0741090603175555e-07,0.48860759493670886,Moderate,0.5,613631.2669894482,High
Nevada,0.00043841883404066795,1.7062852797171546e-06,0.589873417721519,Low,0.2,146517.2651713277,Moderate
Oklahoma,0.0016052940807022662,1.3948781317404066e-05,0.5240506329113924,High,0.8,17922.93814744375,Moderate
Georgia,4.5440729413016714e-05,4.517823908470953e-07,0.4506329113924051,High,0.8,553363.9646090443,High
Florida,4.668289943771213e-05,1.8716699049379659e-06,0.5088607594936709,High,0.8,133570.78321323887,Moderate
Louisiana,9.283429343216518e-06,4.4371484815339714e-07,0.6354430379746836,High,0.8,563425.1607286847,High
New Mexico,0.00010482451875467592,4.033771346849065e-07,0.5468354430379747,Low,0.2,619767.5444090185,High
Georgia,0.0014420653401238433,7.68030064440062e-06,0.4481012658227848,High,0.8,32551.019283213755,Moderate
California,9.305077739079598e-05,0.0,0.47848101265822784,High,0.8,0.4657334228426019,Low
Oklahoma,2.2394892272153064e-06,0.0,0.5949367088607596,High,0.8,0.4889882375678428,Moderate
Puerto Rico,0.00036122961234982896,0.0,0.5746835443037974,Moderate,0.5,0.4400812007056994,Low
Florida,0.0029570773836866326,4.033771346849065e-07,0.6759493670886076,High,0.8,619767.6613727044,High
Alabama,0.00016402466997970347,7.220450710859826e-07,0.43037974683544306,High,0.8,346238.97988457605,High
Rhode Island,7.038117444010451e-05,0.0,0.48860759493670886,Low,0.2,0.3777496714571178,Low
South Carolina,2.339370446749109e-05,0.0,0.4911392405063291,Moderate,0.5,0.42323720558305283,Low
Alabama,0.00043178546694965626,4.3161353411285e-07,0.5367088607594936,High,0.8,579222.101346262,High
Alaska,0.0003240107943863287,6.81707357617492e-07,0.49367088607594933,Low,0.2,366726.4040117106,High
Vermont,0.000275569522657048,1.980581731302891e-06,0.6860759493670886,Moderate,0.5,126225.75305861523,Moderate
Wyoming,2.906685322751381e-05,0.0,0.549367088607595,Low,0.2,0.38988504446281,Low
California,0.0010508689581954366,5.203565037435293e-07,0.5139240506329114,High,0.8,480440.072042367,High
Alabama,6.624259834821063e-05,5.526266745183219e-07,0.6050632911392405,High,0.8,452385.20819244,High
Alabama,5.971971272574151e-06,5.526266745183219e-07,0.46329113924050636,High,0.8,452385.1798139013,High
Delaware,5.091105509869463e-07,0.0,0.39746835443037976,Low,0.2,0.35949387453029635,Low
South Carolina,0.00025764427763421213,4.517823908470953e-07,0.4531645569620253,Moderate,0.5,553363.9202002548,High
Alabama,5.971971272574151e-06,5.526266745183219e-07,0.6936708860759493,High,0.8,452385.2258898507,High
Ohio,0.003725626237267857,4.4371484815339714e-07,0.5594936708860759,Moderate,0.5,563425.1020253483,High
Ohio,1.3877368244644182e-05,0.0,0.4810126582278481,Moderate,0.5,0.4212080825928675,Low
Florida,0.0002743953733851472,5.929643879868125e-07,0.5316455696202531,High,0.8,421610.7060307089,High
Arkansas,4.478978454430613e-05,0.0,0.5518987341772152,Moderate,0.5,0.4353976627492608,Low
Mississippi,0.0002609661866545815,0.0,0.46329113924050636,High,0.8,0.4627626143227631,Low
Illinois,8.174135679335868e-05,0.0,0.620253164556962,Moderate,0.5,0.4490833294541098,Low
Kansas,2.0462959565475328e-05,0.0,0.5341772151898734,High,0.8,0.4768436282218008,Moderate
Ohio,3.425672021230347e-05,0.0,0.47848101265822784,Moderate,0.5,0.4207099052197305,Low
Vermont,1.2018592186055478e-06,5.56660445865171e-06,0.45569620253164556,Moderate,0.5,44910.84766146038,Moderate
Texas,0.00031854793366474147,5.243902750903784e-07,0.6860759493670886,High,0.8,476744.4150349168,High
California,0.004478978454430613,2.811538628753798e-06,0.5316455696202531,High,0.8,88919.51147795065,Moderate
North Carolina,0.001030165044519041,0.0,0.5012658227848101,High,0.8,0.47066523057476967,Low
New Jersey,6.369107362200332e-05,7.946529553292658e-07,0.4860759493670886,High,0.8,314602.9608954887,High
Alabama,2.96179915263315e-05,0.0,0.43544303797468353,High,0.8,0.4571004547915472,Low
Alabama,0.00014160588982246012,1.496529169681003e-06,0.6784810126582279,High,0.8,167053.46464772362,Moderate
California,0.0038399819923137053,9.721388945906247e-07,0.7063291139240506,High,0.8,257165.16114206455,High
Pennsylvania,0.00038221064042320005,0.0,0.5088607594936709,High,0.8,0.47192503615490344,Low
New Hampshire,7.250271723468647e-05,4.2354599141915184e-07,0.5392405063291139,Moderate,0.5,590254.8543056737,High
Alabama,9.293730993661707e-05,0.0,0.5721518987341772,High,0.8,0.4844675546708101,Moderate
California,0.0021558089654388096,1.678048880289211e-06,0.47848101265822784,High,0.8,148982.76583737228,Moderate
South Dakota,3.0233104567406637e-05,0.0,0.4708860759493671,High,0.8,0.46418930843170036,Low
North Dakota,3.4806141569380295e-05,3.9530959199120834e-07,0.5417721518987342,High,0.8,632415.947756108,High
West Virginia,8.925409665425697e-05,1.838996357028489e-05,0.5240506329113924,Moderate,0.5,13594.551528214708,Moderate
West Virginia,0.0006044784532315011,0.0,0.3949367088607595,Moderate,0.5,0.4042291331534445,Low
Texas,0.00024126441454750848,4.2354599141915184e-07,0.6784810126582279,High,0.8,590254.9272212797,High
Puerto Rico,3.7963821379753874e-05,0.0,0.4481012658227848,Moderate,0.5,0.41463543869310887,Low
Illinois,0.00020575381924681536,0.0,0.5012658227848101,Moderate,0.5,0.4253354660846608,Low
New Jersey,0.0005273997130092046,1.3593809438881349e-06,0.46582278481012657,High,0.8,183907.45521527945,Moderate
Mississippi,0.0031648954446636696,4.033771346849065e-07,0.5316455696202531,High,0.8,619767.6325950722,High
Hawaii,0.00048207543703600314,1.488461626987305e-06,0.549367088607595,Low,0.2,167958.78640771133,Moderate
Kansas,0.0005757159465899659,1.1375235198114362e-06,0.4481012658227848,High,0.8,219775.88538245446,Moderate
Massachusetts,0.0001375106105222924,4.840525616218878e-07,0.6430379746835443,Moderate,0.5,516473.0411625992,High
Arizona,0.0,2.166135213257948e-06,0.41012658227848103,Low,0.2,115413.03660632204,Moderate
New Hampshire,1.42312075425442e-05,4.033771346849065e-08,0.44050632911392407,Moderate,0.5,6197674.213106958,High
Virginia,0.00011666245880973603,0.0,0.4531645569620253,Moderate,0.5,0.41567957637592895,Low
Texas,0.0009240879047899426,6.171670160679069e-07,0.6,High,0.8,405076.9756637528,High
Rhode Island,1.985680448130905e-05,0.0,0.5037974683544304,Low,0.2,0.3807674363926786,Low
Maine,2.911634593943527e-05,7.46247699167077e-07,0.43291139240506327,Low,0.2,335009.5247020332,High
Florida,0.0001011472774435884,4.4371484815339714e-07,0.569620253164557,High,0.8,563425.1476008731,High
Illinois,0.00031174650037219133,4.033771346849065e-07,0.5037974683544304,Moderate,0.5,619767.5808841923,High
Florida,5.501230637013493e-05,5.485929031714728e-07,0.4506329113924051,High,0.8,455711.5373544696,High
Minnesota,6.494518758924388e-05,0.0,0.5265822784810127,Moderate,0.5,0.4303424337712382,Low
New York,0.002167391111034337,0.0,0.6025316455696202,High,0.8,0.4913732855583378,Moderate
New York,0.00028644631872557186,0.0,0.5721518987341772,High,0.8,0.4845449582743257,Moderate
Texas,0.00018530204219754793,1.1363133884073817e-05,0.5088607594936709,High,0.8,22001.194689723194,Moderate
Kentucky,3.580047478626389e-05,0.0,0.4734177215189873,High,0.8,0.464697864493712,Low
Maryland,3.9930092921248914e-05,3.4045030167406106e-06,0.47848101265822784,Moderate,0.5,73432.32770269591,Moderate
Vermont,0.00014545482530763416,4.033771346849065e-07,0.4506329113924051,Moderate,0.5,619767.5701847642,High
Colorado,5.423744309751844e-05,0.0,0.4506329113924051,Moderate,0.5,0.41514827725572007,Low
Iowa,0.00012888624792871717,0.0,0.4835443037974684,High,0.8,0.4667604152586652,Low
Texas,7.425698379600513e-05,0.0,0.6151898734177215,High,0.8,0.4930676774770627,Moderate
California,4.6508219277989344e-05,4.033771346849065e-07,0.4151898734177215,High,0.8,619767.608056578,High
California,0.000167961692041148,0.0,0.4962025316455696,High,0.8,0.46930769100593034,Low
Missouri,8.390619637966682e-07,5.04221418356133e-07,0.47848101265822784,High,0.8,495814.1396965382,High
New Jersey,0.0,4.396810768065481e-07,0.6987341772151898,High,0.8,568594.2092881198,High
Vermont,0.00013118330695900007,0.0,0.5620253164556962,Moderate,0.5,0.43745753661392284,Low
Wyoming,5.770006669099784e-05,0.0,0.5113924050632911,Low,0.2,0.38230156103933466,Low
Montana,4.075870393531858e-06,0.0,0.46582278481012657,Low,0.2,0.3731661873101827,Low
Iowa,2.7993615340191332e-05,0.0,0.46835443037974683,High,0.8,0.46368208352208545,Low
Alabama,1.984038156030947e-05,5.526266745183219e-07,0.6506329113924051,High,0.8,452385.2172878031,High
New York,0.0003158814484915371,0.0,0.39746835443037976,High,0.8,0.4496200234654726,Low
Wisconsin,0.00018381279679137793,4.275797627660009e-07,0.5569620253164557,Moderate,0.5,584686.4175980056,High
Missouri,0.0010557758433214753,1.2504691175232102e-06,0.4708860759493671,High,0.8,199925.18395436424,Moderate
Kentucky,0.011439061642815156,4.0741090603175555e-07,0.5746835443037974,High,0.8,613631.3335717395,High
Arizona,2.2394892272153064e-05,0.0,0.4607594936708861,Low,0.2,0.3721608566910861,Low
Florida,0.0010876631839313849,1.5287993404557956e-06,0.5164556962025316,High,0.8,163527.2435151227,Moderate
Mississippi,5.6530680066186906e-05,0.0,0.610126582278481,High,0.8,0.4920479287277227,Moderate
Georgia,1.0749548290633471e-05,0.0,0.4962025316455696,High,0.8,0.46924480614843017,Low
